track_id,Name,ai_length,ai_indoor,ai_outdoor,reasoning
752,Ancienne piste Karting,1350.0,False,True,"The website explicitly states it has 3 tracks, including an 'International (1350m)' track, which is the longest specified. The website also claims to have 'LE PLUS LONG CIRCUIT DE KARTING D’EUROPE'. A customer review from Didier Vau states there are '2 circuits, dont 1 le plus long d'Europe (+ de 2km)', which conflicts with the website's 1350m length for the longest track. However, 1350m is a precise figure for a named track from the official source. There is no mention of indoor facilities, and the descriptions of track length and 'circuit' strongly suggest an outdoor environment. No information indicates a multilevel track."
1621,TeamSport Coventry,500.0,True,False,"The website explicitly states 'RACE ON OUR MULTI-LEVEL 500M GO KART TRACK', 'awesome 500m circuit featuring multiple levels', and 'MULTI-LEVEL'. It also identifies TeamSport as an 'indoor karting operator'. Customer reviews confirm it's indoors, mentioning 'being indoors' and 'very little ventilation, in the building'."
639,City Kart,700.0,True,True,"The website explicitly mentions two tracks: 'KARTING INDOOR ST-SÉBASTIEN' at '500 MÈTRES' and 'KARTING OUTDOOR SAUTRON' at '700 MÈTRES'. The outdoor track is chosen as the 'main adult track' due to its longer length and mention of karts reaching 110 km/h, suggesting a higher performance experience. Both 'is_indoor' and 'is_outdoor' are true as two distinct tracks are present. While the indoor track has a 'virage relevé unique' (unique banked corner), this describes a feature within a single level track, not a multi-level track."
2365,EVA - Esports Virtual Arenas,,True,False,"The provided website content and customer reviews for 'EVA - Esports Virtual Arenas' consistently describe a Virtual Reality gaming facility with a 500 m² free-roaming VR arena, not a physical karting track. Therefore, specific track length and multilevel information is not applicable. The VR arena itself is clearly an indoor facility, supported by website descriptions of 'arène' (arena) and a customer review mentioning 'it's way too hot! open the doors or turn on the air conditioning!'"
1662,Ellough Park Raceway,1100.0,False,True,"The website explicitly states the track length as '1100-metre' and '1100M' multiple times. It is consistently described as an 'outdoor karting track' on the website, and a review mentions 'outdoor karting'. There is no mention of indoor facilities or a multilevel track in either the website content or customer reviews."
666,Tours Kart Indoor,,True,False,The facility name 'TOURS KART INDOOR' explicitly states it is an indoor track. No information regarding track length or whether it is multi-level was found in either the website content or customer reviews. No mention of an outdoor track was found.
2403,Softek Sim,,False,False,"The provided 'WEBSITE CONTENT' is for 'SIMWORX', a company specializing in motion simulation technology and attractions for theme parks, not for a karting facility named 'Softek Sim'. There is no mention of karting, tracks, or any specific track details in the website content. The 'CUSTOMER REVIEWS' section is empty. Therefore, no information about 'Softek Sim's' track could be extracted from the provided data."
1635,Full Throttle Raceway,300.0,True,False,"The website explicitly states 'a massive 300m indoor race track' for the main adult circuit. It consistently describes the facility as 'INDOOR GO-KARTING' and 'weatherproof circuit', confirming it's indoor. The mention of 'one of the UK’s biggest flyovers' and 'one-of-a-kind indoor tunnel' confirms it is a multi-level track. While 'OVER 400M OF TRACK UNDER ONE ROOF' is mentioned, the 300m figure is a direct description of the 'massive indoor race track' for adults, aligning with the instruction to choose the main adult track length."
2411,Snetterton Motor Racing Circuit,4828.0,False,True,"The website explicitly states '300 CIRCUIT 3 MILES' and a customer review corroborates this with 'fun little 3 mile circuit.' 3 miles converts to 4828 meters. The entire context (car/bike track days, race championships, viewing banks, rain delays, 'flat' description) indicates an outdoor, single-level circuit, with no mention of indoor or multi-level tracks."
1254,Kartings à Pédales,1150.0,False,True,"The website explicitly states, 'Nous avons une piste de développement de 1150m x 7,5m' and 'un tracé de 1150 m'. It also repeatedly refers to the track as 'extérieur' (outdoor) and 'Piste de karting extérieure', with no mention of an indoor or multilevel track."
1787,Teamwork Karting Car Park,,True,False,"No specific track length is mentioned. Reviews explicitly state 'the ground floor is cold upstairs is nice and cosy tho', indicating an indoor facility with multiple levels, which strongly suggests a multi-level track."
1627,Teamwork Karting,,True,False,"The website explicitly states 'indoor karting circuit' and mentions 'indoor karts'. There is no mention of track length in meters, multi-level features, or any outdoor karting facilities in either the website content or customer reviews."
170,Berlin Kart,752.0,True,False,"The website prominently displays 'Berlins größte Kartbahn mit 752m Streckenlänge' multiple times. However, the 'STRECKE' section also states 'rund 500 Metern'. The 752m is prioritized as the main advertised length, but this conflict reduces confidence. The facility is explicitly described as 'Indoor-Freizeitspaß' and 'Indoor-Kartbahn' on the website, which is supported by customer reviews mentioning 'smell of gasoline' and 'fumes'. There is no information in either source to suggest the track is outdoor or multilevel."
6,Kartplaza,850.0,True,False,"The website's 'Indoor Karten' section explicitly states '850 meter circuit' and the activity is named 'Indoor Karten'. While the facility offers general 'indoor & outdoor activities', there is no specific 'outdoor karten' activity listed. No information regarding multiple levels for the kart track was found."
179,Kart-O-Mania Hannover,,True,False,"The website describes 'Kart-o-Mania Hannover' as a new 'Erlebnis-Location' with E-Kartfahren, Action, Games & Events, explicitly listing indoor activities like Shuffleboard, Billard, Steeldart, and Karaoke. This strongly indicates an indoor facility. E-karts are also commonly used indoors to manage emissions, which is supported by the review mentioning 'e-karts, so little smell'. There is no mention or implication of an outdoor track. Track length and multilevel information are not provided in either the website content or the reviews."
2043,Herefordshire Raceway,600.0,False,True,"The website explicitly states '600 metre race circuit' and '600m'. Both sources imply an outdoor track: the website mentions '10:00 - dark' opening hours, 'premier karting circuit', and a physical address, while reviews mention a 'beautiful setting' and 'picnicing'. There is no mention in either source of an indoor or multi-level track."
2023,Red Lodge Karting,700.0,False,True,The website explicitly states: 'our track includes two layouts; the 700m and Full Track.' It also repeatedly identifies itself as 'East Anglia's Leading Outdoor Circuit!' There is no mention of indoor or multi-level features on the website or in the reviews.
